date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,-3.757187038826064,0.0,0.0,5.821304310701961,3.6429866294121926,0.0,-4.423137440892587,0.0,0.0,-2.99553649656583,0.0,5.2985483381892955,0.0,6.392514006370353,9.033059191148688,0.0,0.0,-3.150486606811982,0.0,0.0,-5.4968124846947255,-5.564230470149181,0.0,0.0,0.0,4.18437184835181,0.0,0.5643054988425877,-9.411429836663547,1.7733162862232896,0.0,-9.070223339147523,0.0,0.0,0.0,-5.420374435027977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.267210515130534,0.0,0.0,0.0,-0.8696861226974852,0.0,0.0,0.0,0.0,3.854042834101074,-0.3280916587941016,0.0,0.0,-1.16386170550056,0.0,0.0,-10.599387824598466,0.0,0.0,0.0,9.543735432661062,0.0,0.0,0.0,0.0,4.244342288425382,0.0,0.0,0.0,0.0,8.738661012139726,-1.9455969753764024,3.80883415724657,0.0,0.0,0.0,-2.6367611370218276,1.0419187509447387,9.847102032531634,-3.25424670562332,-9.193684136702176,0.0,6.688519713925308,-7.441413731709057,0.0,9.605651237528955
11,-0.07948965982063427,0.0,0.0,4.875387016323952,1.547974728943342,0.0,-8.73766078178848,0.0,0.0,-3.470114888151795,0.0,4.217721452118685,0.0,5.687110251966555,13.174860092267817,0.0,0.0,-1.2298350113772,0.0,0.0,-3.060030526726173,-3.539486962092468,0.0,0.0,0.0,5.417018830702283,0.0,3.213421828344596,-13.393449786176316,0.7781089669715198,0.0,-11.15971811621148,0.0,0.0,0.0,-4.321082570854771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.990499237261041,0.0,0.0,0.0,-2.553253984098437,0.0,0.0,0.0,0.0,1.3370942326940876,3.9388649141505896,0.0,0.0,0.9541979493084876,0.0,0.0,-14.638450662697954,0.0,0.0,0.0,11.233758614628261,0.0,0.0,0.0,0.0,5.196114842210612,0.0,0.0,0.0,0.0,9.113906683416985,0.3650035482682492,5.972484041243768,0.0,0.0,0.0,-6.2646599464139365,3.6015399433040027,9.760228122278397,0.875772029124894,-10.355913264321668,0.0,7.398372704817233,-6.361854794201899,0.0,9.340146405416446
12,-3.8172617231119217,0.0,0.0,5.836755740486447,3.6772083626124967,0.0,-4.3526602915143044,0.0,0.0,-2.987784323370132,0.0,5.316203497724449,0.0,6.404036680335259,8.965403439229018,0.0,0.0,-3.1818601882484394,0.0,0.0,-5.536616985096013,-5.597304378758606,0.0,0.0,0.0,4.164236728283653,0.0,0.5210325454887204,-9.346384084761128,1.7895728618307132,0.0,-9.03609172740436,0.0,0.0,0.0,-5.4383312174579865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.288065419446491,0.0,0.0,0.0,-0.8421852716691092,0.0,0.0,0.0,0.0,3.8951568456715817,-0.3977918115158676,0.0,0.0,-1.19845992061952,0.0,0.0,-10.533410284903454,0.0,0.0,0.0,9.516129134853081,0.0,0.0,0.0,0.0,4.2287952137783495,0.0,0.0,0.0,0.0,8.732531425360698,-1.9833403192853098,3.773491231961778,0.0,0.0,0.0,-2.577499905567757,1.000107688430412,9.848521105988013,-3.3217099974648505,-9.174699282671458,0.0,6.676924362290167,-7.459048179477637,0.0,9.609988222691623
13,-11.534012831328944,0.0,0.0,7.821532511773472,8.073079947088232,0.0,4.700314801637705,0.0,0.0,-1.9919972990997379,0.0,7.584055148186149,0.0,7.8841544395098975,0.27484426593219613,0.0,0.0,-7.2118791920356085,0.0,0.0,-10.649609691342633,-9.845734877375984,0.0,0.0,0.0,1.5778276285589359,0.0,-5.03749205965668,-0.9910862742993887,3.877772730472066,0.0,-4.6517964809905665,0.0,0.0,0.0,-7.744927121606744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.966932697818617,0.0,0.0,0.0,2.690371331380632,0.0,0.0,0.0,0.0,9.176359703772206,-9.350959641732882,0.0,0.0,-5.642691597163168,0.0,0.0,-2.0584218831955936,0.0,0.0,0.0,5.970027615786636,0.0,0.0,0.0,0.0,2.231732608486192,0.0,0.0,0.0,0.0,7.9451698914257,-6.831572056150948,-0.7664004229204535,0.0,0.0,0.0,5.034761048172459,-4.3706331956647615,10.030804821621816,-11.987547167826087,-6.73604487903338,0.0,5.187470965334,-9.724239349080298,0.0,10.167085366990989
14,-16.13499760319802,0.0,0.0,9.004922719930779,10.694045420204022,0.0,10.098000946957267,0.0,0.0,-1.398275813147667,0.0,8.93622405480303,0.0,8.766650087618077,-4.9067574022605775,0.0,0.0,-9.614711136041631,0.0,0.0,-13.69814673111685,-12.378791050156845,0.0,0.0,0.0,0.035724129978357944,0.0,-8.351670099570505,3.990621370700419,5.122827243893813,0.0,-2.037733207309495,0.0,0.0,0.0,-9.12019664643869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.564162850871503,0.0,0.0,0.0,4.7965995754263,0.0,0.0,0.0,0.0,12.325189254773065,-14.68913736304783,0.0,0.0,-8.292490972532683,0.0,0.0,2.994649290306903,0.0,0.0,0.0,3.8557234403735903,0.0,0.0,0.0,0.0,1.0410171757136797,0.0,0.0,0.0,0.0,7.475718644808079,-9.722249762220589,-3.4732354726872536,0.0,0.0,0.0,9.573445299677967,-7.572848308584999,10.139488461670512,-17.154408752084365,-5.282037665681294,0.0,4.299409098143964,-11.07482198814149,0.0,10.499245293030816
15,-13.39009185799111,0.0,0.0,8.298922865062094,9.13040121317877,0.0,6.877790395142597,0.0,0.0,-1.7524846616113363,0.0,8.129532360677937,0.0,8.240161195626332,-1.8154608877932645,0.0,0.0,-8.18120341217462,0.0,0.0,-11.879417209099115,-10.867592733633517,0.0,0.0,0.0,0.9557290773622518,0.0,-6.374461568471089,1.0185798157473487,4.380039024319068,0.0,-3.5972596248130864,0.0,0.0,0.0,-8.299723333203692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.611269841892568,0.0,0.0,0.0,3.540042926261513,0.0,0.0,0.0,0.0,10.44662613105545,-11.504428996751614,0.0,0.0,-6.711644721189246,0.0,0.0,-0.019967097882506835,0.0,0.0,0.0,5.117098116875427,0.0,0.0,0.0,0.0,1.7513871930863014,0.0,0.0,0.0,0.0,7.755788996662728,-7.997697685577055,-1.8583622557924269,0.0,0.0,0.0,6.865707479329426,-5.662435843283044,10.074648788693617,-14.07190603787564,-6.149485169073292,0.0,4.829218745907447,-10.269076646839311,0.0,10.30108169664407
16,-5.82294927907004,0.0,0.0,6.352625957848544,4.819754598836774,0.0,-1.999670123229726,0.0,0.0,-2.7289658627310454,0.0,5.905648689140125,0.0,6.788739222803951,6.706610050177171,0.0,0.0,-4.229316410798327,0.0,0.0,-6.865552660331615,-6.701528690769445,0.0,0.0,0.0,3.491994164906058,0.0,-0.9237028714869187,-7.174729639806607,2.3323241352814716,0.0,-7.896554337373097,0.0,0.0,0.0,-6.037846562283466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.984339108845786,0.0,0.0,0.0,0.07597377222049051,0.0,0.0,0.0,0.0,5.267812605127622,-2.7248407277818596,0.0,0.0,-2.3535755961720035,0.0,0.0,-8.330646643078246,0.0,0.0,0.0,8.594449584843714,0.0,0.0,0.0,0.0,3.709731742670849,0.0,0.0,0.0,0.0,8.527885557105087,-3.2434610523070324,2.593512239520323,0.0,0.0,0.0,-0.5989707482174556,-0.3958202100390391,9.895899099002614,-5.57407780495382,-8.540860155029893,0.0,6.289795361813077,-8.047801876081959,0.0,9.754785274470478
17,-0.3907658558288807,0.0,0.0,4.955448398974208,1.7252941948386864,0.0,-8.37248434807493,0.0,0.0,-3.4299471034711146,0.0,4.309201431836451,0.0,5.746814837388461,12.824302692824434,0.0,0.0,-1.3923968159174605,0.0,0.0,-3.2662770283301485,-3.7108589897851676,0.0,0.0,0.0,5.31268896770772,0.0,2.9892035828363923,-13.056416067907607,0.8623422022411469,0.0,-10.982865613475255,0.0,0.0,0.0,-4.414125405682901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.098558652982603,0.0,0.0,0.0,-2.4107586818448437,0.0,0.0,0.0,0.0,1.5501259494054063,3.577714478516378,0.0,0.0,0.7749277472436846,0.0,0.0,-14.296588898089716,0.0,0.0,0.0,11.09071694125633,0.0,0.0,0.0,0.0,5.115557876947896,0.0,0.0,0.0,0.0,9.08214630917017,0.1694369022465816,5.7893551331315765,0.0,0.0,0.0,-5.957598645683473,3.3848964661848626,9.767581032952984,0.526211859075536,-10.25754348985338,0.0,7.338291540991386,-6.453227456170299,0.0,9.36261843768141
18,-2.0878659757981826,0.0,0.0,5.3919487926537135,2.692052625785039,0.0,-6.3815162708088975,0.0,0.0,-3.2109494638357443,0.0,4.807956834738178,0.0,6.072328514250375,10.913038637683734,0.0,0.0,-2.278695419940471,0.0,0.0,-4.390747730246853,-4.645191561585671,0.0,0.0,0.0,4.743875080635666,0.0,1.7667496456866463,-11.218884091346276,1.3215878352663573,0.0,-10.018653099124917,0.0,0.0,0.0,-4.921401606606792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.687706328701485,0.0,0.0,0.0,-1.6338640858210969,0.0,0.0,0.0,0.0,2.711590130169382,1.6086964311949963,0.0,0.0,-0.20246623704619715,0.0,0.0,-12.432734067011712,0.0,0.0,0.0,10.310843490754246,0.0,0.0,0.0,0.0,4.676355531362513,0.0,0.0,0.0,0.0,8.908986473513757,-0.8968064619474898,4.7909232070397625,0.0,0.0,0.0,-4.283478436717051,2.203740708936664,9.807669628701674,-1.379615229969005,-9.721224432397852,0.0,7.0107247316937045,-6.951397755014407,0.0,9.485137567450709
19,-9.353943615256362,0.0,0.0,7.260810689962826,6.8311966486986835,0.0,2.1427472401496943,0.0,0.0,-2.2733183637463332,0.0,6.943361480545844,0.0,7.466004480066083,2.7300252428056515,0.0,0.0,-6.0733533737040295,0.0,0.0,-9.20513158850184,-8.64550534855299,0.0,0.0,0.0,2.3085173682443023,0.0,-3.4671461707558535,-3.351552135160223,3.287832717273471,0.0,-5.890409333321952,0.0,0.0,0.0,-7.093287765349772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210122479940203,0.0,0.0,0.0,1.6923842515404914,0.0,0.0,0.0,0.0,7.684360335991649,-6.821588757630689,0.0,0.0,-4.387146027368827,0.0,0.0,-4.452701685930405,0.0,0.0,0.0,6.971841287158394,0.0,0.0,0.0,0.0,2.7959253169605085,0.0,0.0,0.0,0.0,8.16760840447086,-5.4618919130824235,0.5161701695889582,0.0,0.0,0.0,2.884211479158985,-2.8533383257484974,9.979307616195372,-9.53935043559182,-7.424992250725869,0.0,5.608258347736583,-9.084297297287051,0.0,10.009699140894394
20,-15.508600501719428,0.0,0.0,8.843811081213758,10.337216337553471,0.0,9.363137624480807,0.0,0.0,-1.4791075125177255,0.0,8.752134185826957,0.0,8.646503479130635,-4.2013127144586555,0.0,0.0,-9.287579654479673,0.0,0.0,-13.28310628648418,-12.033930303341592,0.0,0.0,0.0,0.24567248007873355,0.0,-7.900464190201092,3.312391082193302,4.9533203715480045,0.0,-2.393622595974059,0.0,0.0,0.0,-8.93296176372974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.346709329967956,0.0,0.0,0.0,4.509848948649809,0.0,0.0,0.0,0.0,11.896494572743983,-13.962375763606396,0.0,0.0,-7.931736323141187,0.0,0.0,2.306703275792895,0.0,0.0,0.0,4.1435735578571995,0.0,0.0,0.0,0.0,1.203126100814845,0.0,0.0,0.0,0.0,7.5396316796793785,-9.328700940354954,-3.104715750622235,0.0,0.0,0.0,8.955530048783833,-7.136885495295938,10.124691821281505,-16.45097084029017,-5.479992223049393,0.0,4.420313514725096,-10.890948080192963,0.0,10.454023666527982
21,-14.893273477427691,0.0,0.0,8.68554670707074,9.986693359254508,0.0,8.6412612613667,0.0,0.0,-1.5585107040785067,0.0,8.571297666928768,0.0,8.528480175854146,-3.5083350817031045,0.0,0.0,-8.966229442886226,0.0,0.0,-12.875400693412768,-11.695164149041132,0.0,0.0,0.0,0.45191049302177433,0.0,-7.457232270864664,2.6461468990281674,4.78680912953979,0.0,-2.743222487140634,0.0,0.0,0.0,-8.749035811727472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.133098782244318,0.0,0.0,0.0,4.228165956388709,0.0,0.0,0.0,0.0,11.475376048408561,-13.248457944864557,0.0,0.0,-7.577357153145831,0.0,0.0,1.6309150689428726,0.0,0.0,0.0,4.426336609945286,0.0,0.0,0.0,0.0,1.3623701366799152,0.0,0.0,0.0,0.0,7.602415203849557,-8.942107156794195,-2.7427087371226078,0.0,0.0,0.0,8.348534978564519,-6.708627286613626,10.110156676277494,-15.759964518554966,-5.674448404986984,0.0,4.539081233641719,-10.710323705725406,0.0,10.409601224591487
22,-8.073691370789009,0.0,0.0,6.9315251032473055,6.1018969235303215,0.0,0.6408079499510717,0.0,0.0,-2.4385250102942737,0.0,6.5671121853559375,0.0,7.220444650976668,4.1718377013469405,0.0,0.0,-5.4047506414802715,0.0,0.0,-8.356857451326785,-7.940666925615287,0.0,0.0,0.0,2.737617129088919,0.0,-2.5449557953157607,-4.737742855196074,2.9413886592452436,0.0,-6.617788479145629,0.0,0.0,0.0,-6.710610581395869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.765683389230889,0.0,0.0,0.0,1.1063133187943721,0.0,0.0,0.0,0.0,6.808179192171794,-5.336208051555714,0.0,0.0,-3.6498230919732153,0.0,0.0,-5.8587497456595505,0.0,0.0,0.0,7.560159397361493,0.0,0.0,0.0,0.0,3.1272491923728705,0.0,0.0,0.0,0.0,8.29823609440039,-4.65754310413733,1.26936363135716,0.0,0.0,0.0,1.6212947367594936,-1.9623023217501618,9.949065726467774,-8.101639495850627,-7.829578679645851,0.0,5.855367011439908,-8.70848939077787,0.0,9.917273603336735
23,-1.3197465205327754,0.0,0.0,5.194385643213654,2.254490957729071,0.0,-7.282642431231338,0.0,0.0,-3.310069336424153,0.0,4.582216630091629,0.0,5.924998733755672,11.778090196886724,0.0,0.0,-1.87755043567345,0.0,0.0,-3.881804378670287,-4.222306065530724,0.0,0.0,0.0,5.001324248156253,0.0,2.3200408989495944,-12.050563992997915,1.1137300304606383,0.0,-10.455062467416203,0.0,0.0,0.0,-4.691804828822219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42105394536876,0.0,0.0,0.0,-1.9854920462900365,0.0,0.0,0.0,0.0,2.1859032697766994,2.4998878536218667,0.0,0.0,0.23990915728587625,0.0,0.0,-13.276327877827853,0.0,0.0,0.0,10.663819701719602,0.0,0.0,0.0,0.0,4.875141603246378,0.0,0.0,0.0,0.0,8.987359833501886,-0.41421721311759807,5.2428205218564665,0.0,0.0,0.0,-5.041197022573587,2.73834011539802,9.789525248198423,-0.5170244798761772,-9.963966211397105,0.0,7.158983774374883,-6.725922372581188,0.0,9.429684547260193
24,-0.840984674572077,0.0,0.0,5.0712463352956565,1.9817627635867492,0.0,-7.844306142585003,0.0,0.0,-3.3718498483569217,0.0,4.441514820831006,0.0,5.833169426229205,12.317268938547555,0.0,0.0,-1.6275204281673976,0.0,0.0,-3.564584632679048,-3.95872539544951,0.0,0.0,0.0,5.161789964573516,0.0,2.664902287305588,-12.568942485084893,0.9841741578109349,0.0,-10.727072443632057,0.0,0.0,0.0,-4.548699252723005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.254851948532103,0.0,0.0,0.0,-2.204658544796883,0.0,0.0,0.0,0.0,1.8582474475557627,3.0553593334556934,0.0,0.0,0.5156377030819668,0.0,0.0,-13.802132200760676,0.0,0.0,0.0,10.883826552455591,0.0,0.0,0.0,0.0,4.999043147562179,0.0,0.0,0.0,0.0,9.036209233481078,-0.11342373883858325,5.524483993785548,0.0,0.0,0.0,-5.513476101558846,3.0715510462401463,9.77821602143167,0.02062046192570932,-10.115264946781059,0.0,7.251392282540949,-6.58538562458914,0.0,9.395121185886493
